GENEID	log2BaseMean	log2Ratio	Stderr_log2Ratio	pvalue	padjust
FBgn0035592	8.22965852624359	-0.456316599137988	0.181887743425297	0.0121148408868762	0.0581423730903761
FBgn0028379	2.91154973670303	2.72993871918217	1.08828059663688	0.0121249117358177	0.0581641104109428
FBgn0000339	9.78976397640984	-0.188358106057341	0.075136770542927	0.0121805546333366	0.0584043405351764
FBgn0016926	10.4878597195967	-0.316298445806295	0.126247802011312	0.0122320643648344	0.0586245422709139
FBgn0035335	8.80921717818127	-0.328421549160021	0.131105323702324	0.0122444228658116	0.0586569887720487
FBgn0011740	12.0523307460754	-0.103923905872898	0.0415063644774318	0.0122865203607277	0.0588318055229004
FBgn0030539	6.08454935346082	1.34590616939284	0.537993376376552	0.0123593327833852	0.0591534687161015
FBgn0085599	5.21017500127154	-0.898874534699935	0.359327233669802	0.0123651473273189	0.0591543237682495
FBgn0037618	2.42772761361694	3.30727635165024	1.32255369492745	0.0123957035285977	0.0592734871235361
FBgn0032213	12.6874926046921	-0.181904165178584	0.072769527629698	0.0124288020807895	0.0593776543650283
FBgn0038575	2.0662491874767	3.54913273235148	1.41977655834922	0.0124269541292476	0.0593776543650283
FBgn0040372	11.8589022637408	-0.115207256855698	0.0460912079078404	0.0124351316516345	0.0593808652482055
FBgn0250869	8.8276710228433	-0.519420835945283	0.207889018291682	0.0124703007652356	0.0595217266175136
FBgn0023091	1.51842001881464	4.97467624581091	1.99181996643739	0.0125053714485505	0.0596348835638281
FBgn0039525	2.94700851215125	2.27818928836641	0.912134194624221	0.0125020597811542	0.0596348835638281
FBgn0263873	11.1170213166442	0.268284069196429	0.107444204395034	0.0125262465535026	0.059707304189629
FBgn0034051	11.649501719316	-0.126103264845913	0.050507332641182	0.012534370847277	0.0597189089482613
FBgn0036742	5.21995162218416	1.12916159197859	0.452371181010153	0.0125568850781656	0.0597990316608105
FBgn0016685	13.5573232964556	-0.206049352980589	0.0825671784173585	0.0125767049388601	0.0598662562531863
FBgn0067317	3.79615904282546	1.67731610693111	0.672209250913332	0.012587581750488	0.0598908694710437
FBgn0005694	10.7159091024755	-0.187211444549569	0.0750382150687942	0.0125999247877493	0.0598952946432143
FBgn0037841	4.9231404042029	-0.977028528807777	0.391612934816092	0.0125998599714095	0.0598952946432143
FBgn0032856	6.72565731860464	0.657000290239646	0.263472035480373	0.0126446275555946	0.0600805843474517
FBgn0037794	9.33133110507297	0.289932606704221	0.116316819084486	0.0126807614234379	0.0602250099096853
FBgn0284249	11.4503495452813	-0.131268908991193	0.0526907525323984	0.0127273628724297	0.0603970227893854
FBgn0031068	8.55418430410997	0.352641904719701	0.141550667195508	0.0127284884155984	0.0603970227893854
FBgn0033879	11.9778792376367	-0.33144460210173	0.133080413488733	0.0127542370227972	0.0604918534980929
FBgn0038412	7.55540372454835	-0.561456787624778	0.225467191182041	0.0127673796906823	0.0604957406473527
FBgn0033836	6.69179243830182	-0.744380341477507	0.298930423883897	0.0127690698641879	0.0604957406473527
FBgn0029719	3.00982472260413	2.35051577867884	0.943961546442115	0.012772347682406	0.0604957406473527
FBgn0264698	1.51914064475773	4.97533884071459	1.99867706851548	0.0127989143508675	0.0605942286994613
FBgn0038369	9.79082315797597	0.231762491538293	0.093121432943212	0.0128167811295957	0.0606514584022707
FBgn0036619	1.51168868311788	4.96853983365286	1.99688518569951	0.0128411376371549	0.0607393333211258
FBgn0010222	9.57538448952234	-0.50599370070518	0.203432137630177	0.0128722239196696	0.0608105420110355
FBgn0039430	7.29160245024193	0.874008338556767	0.351384866538833	0.0128707784226306	0.0608105420110355
FBgn0035540	8.35243004874739	0.431360026785458	0.173428656708131	0.0128735732039368	0.0608105420110355
FBgn0039875	10.5052211112914	-0.158123743313383	0.0636477496841375	0.0129785560661178	0.061196282331524
FBgn0034877	11.3400976734272	-0.345870777016805	0.139204705391808	0.0129689837234858	0.061196282331524
FBgn0264744	8.09181770879981	0.402823023950357	0.162141679611528	0.0129773917185648	0.061196282331524
FBgn0026666	7.67577135264817	0.401305898917519	0.16153159731827	0.0129777173657198	0.061196282331524
FBgn0013987	11.8649066740641	0.119155529412396	0.047993087326417	0.0130367273874016	0.0614429684140851
FBgn0037107	2.59296817743642	2.66267711497049	1.07279949551322	0.0130651114378297	0.0614787301820855
FBgn0037230	2.66842014609727	2.44145042761172	0.983661771241415	0.0130646562913994	0.0614787301820855
FBgn0039254	7.8034704612899	0.518257131523608	0.208813179955581	0.0130677445728118	0.0614787301820855
FBgn0043841	9.63261177717455	-0.713227360975894	0.287321089493028	0.0130524291721391	0.0614787301820855
FBgn0010300	13.5722050228812	-0.178417004171127	0.0719340873465123	0.01312775792545	0.0617124252165725
FBgn0016977	13.9602309170064	-0.0995051226124166	0.0401190540181575	0.0131291773540974	0.0617124252165725
FBgn0050349	11.1439468462178	-0.141648850694806	0.0571235519159569	0.0131495681285454	0.0617806029889046
FBgn0026738	9.09767073942237	0.238522200298407	0.0962060752999307	0.0131646373241019	0.0618237285699212
FBgn0085188	10.4857777947173	-0.154047163659443	0.0621431767515935	0.013178561610792	0.0618614412642543
FBgn0039099	4.16831994193436	-2.97934561639032	1.20221974140493	0.013204567155499	0.0619558054823949
FBgn0019650	3.66167444877573	3.83201053716057	1.54757375576849	0.0132811185817653	0.0622871405872247
FBgn0027492	13.1408369877861	-0.12747779408727	0.0514932107248913	0.013300381425846	0.0623496219051719
FBgn0037296	2.77499887104985	2.87713845186603	1.16230428160284	0.0133096506913861	0.0623652203824947
FBgn0010407	5.60974647158629	0.778166061252901	0.314425951500401	0.0133281468918153	0.0623961774203808
FBgn0037678	5.55907638971688	0.934356128905285	0.377515514775047	0.0133231007828996	0.0623961774203808
FBgn0013469	10.7516008049347	-0.2879625822757	0.116372137047711	0.0133423690131486	0.0624349109059332
FBgn0036373	11.3963427023443	0.266386872925708	0.107697314038648	0.0133805264711915	0.0625855641005462
FBgn0030418	9.68991074702822	-0.267558800581368	0.108190393352324	0.0133970428667405	0.062634905091006
FBgn0002921	14.418367800205	-0.0961226651794548	0.0388794947885931	0.0134238208027638	0.0627321563427467
FBgn0032202	9.492697354485	0.585630433841629	0.236957310209917	0.0134562731251804	0.0628558267565169
FBgn0261835	2.8186409114455	2.92128142112596	1.18217591840502	0.0134696072647941	0.0628621600050152
FBgn0042178	8.38879161818786	0.332931070784549	0.13472430353559	0.0134659444341397	0.0628621600050152
FBgn0035499	12.8660111200261	0.176906806747682	0.071615802175285	0.0135029875930876	0.0629899367897989
FBgn0038597	10.7457931368204	-0.196978353855654	0.0797675531771186	0.0135338142037923	0.0631056925291
FBgn0033751	11.2531895219526	0.253075074612342	0.102506888332162	0.01355445382474	0.0631226360473495
FBgn0021764	13.3687502044952	-0.0988395843192922	0.0400339104048837	0.0135530383279683	0.0631226360473495
FBgn0035293	5.08529666342186	1.08494565516048	0.439457087734937	0.0135554898676377	0.0631226360473495
FBgn0032658	2.46993980603035	3.35430786211005	1.35911774477829	0.0135868848415774	0.0632265885841298
FBgn0260955	4.97310452261138	-2.99649303933125	1.21417485226259	0.0135898612657962	0.0632265885841298
FBgn0032645	2.3316038422785	3.2012247374705	1.29745592907	0.013613281208162	0.0632542095292663
FBgn0033464	6.11051234302891	0.815742754422895	0.330622523764435	0.0136138776035264	0.0632542095292663
FBgn0260400	9.5788691517679	-0.21316397738025	0.0863906492643098	0.0136081996878553	0.0632542095292663
FBgn0030912	6.13945833452637	-0.704723654686051	0.285645107034465	0.013620084398402	0.0632550468343485
FBgn0034229	4.90679819842253	2.35076264755561	0.95323092356412	0.0136593247502348	0.0634092315694225
FBgn0027513	8.91779828695197	0.379845226258454	0.154118329209378	0.0137153387839063	0.0635848921713255
FBgn0035630	14.2708840246001	-0.190528700420126	0.0772965078755286	0.0137048832167329	0.0635848921713255
FBgn0031442	2.24338731583894	4.68719737193035	1.90172427630268	0.0137124479400085	0.0635848921713255
FBgn0032269	1.74093223303294	4.16302680664789	1.6896840399276	0.0137476594290672	0.0637065930982292
FBgn0032721	11.9140056442289	-0.198462600486092	0.0805786619814039	0.0137792525404286	0.0637966628426724
FBgn0035829	9.81429313007967	0.239486018702566	0.0972339243979127	0.0137784409803919	0.0637966628426724
FBgn0029839	3.55657505541813	-1.64410900186583	0.668244381168956	0.0138805088609434	0.0642371344816853
FBgn0038972	8.57274054290738	0.348749552453616	0.141804763017911	0.0139183356707207	0.0643697323683161
FBgn0039266	11.0326956033632	0.247171269042838	0.100505359765049	0.0139214264935287	0.0643697323683161
FBgn0034582	2.60572383999855	5.06200098977534	2.05848181039122	0.0139288006756223	0.0643754697892258
FBgn0031738	10.4155282996108	-0.245094301586986	0.0997104812939664	0.0139690005673999	0.0645328476916502
FBgn0032021	2.77901197258585	2.30051529574316	0.936288556193452	0.0140080065265499	0.0646561286291414
FBgn0032609	2.8155705239365	2.34994629797008	0.956403370857117	0.0140076911346733	0.0646561286291414
FBgn0003475	8.17336485348763	0.567641671470951	0.231084153637574	0.0140325772981533	0.064741068712711
FBgn0034057	10.4300341920336	0.302200587742532	0.123044774950619	0.0140484831642681	0.0647654044116261
FBgn0264907	2.81882683195975	2.61059719739089	1.0629564530927	0.0140501930111731	0.0647654044116261
FBgn0052068	8.48676457117138	-0.447806627257173	0.182401079731809	0.0140858857395655	0.0649014296411236
FBgn0038251	9.97695954927138	-0.200008580927825	0.0815207615043913	0.0141486121352186	0.0651618398294228
FBgn0020764	10.1305940894656	0.306015032128148	0.124800011510265	0.014204756750687	0.0653917223049169
FBgn0039290	5.63496331730364	-1.24121964214348	0.506431422626158	0.0142494166855258	0.0655111158700302
FBgn0036680	2.33417967354251	3.83749429220696	1.56568690228167	0.0142461041600539	0.0655111158700302
FBgn0030607	6.52890009544657	-0.634688730184358	0.258951417740963	0.0142461779265548	0.0655111158700302
FBgn0037912	5.62400661638645	-0.806648300671714	0.329151920613999	0.0142583917482786	0.0655204208765159
FBgn0036563	3.2362172347168	2.84064363243963	1.15918747304613	0.014263925467115	0.0655204208765159
FBgn0052182	1.67655474939745	5.13313387040969	2.09548798194652	0.0143009967268787	0.0656332582620547
FBgn0035824	8.89044641529918	0.324750406502158	0.132566382722918	0.0142967679169384	0.0656332582620547
FBgn0086909	9.17354703268654	-0.38193091455297	0.155974107188139	0.0143380161705409	0.0657743958592646
FBgn0031196	4.48887225276485	1.70660407574171	0.69783290641274	0.0144620580879984	0.0663144437272307
FBgn0035755	10.3667881612264	-0.207447037325771	0.0848428095312947	0.0144821999531674	0.0663778038028142
FBgn0028690	12.3112171856452	-0.249191555179737	0.101940705057435	0.0145062936211446	0.0664592133773607
FBgn0040071	12.3147361887295	-0.16361477513307	0.0669481632688133	0.0145293575865449	0.0664925057223576
FBgn0050036	2.06963647593767	3.55240185471329	1.4534711337894	0.0145221470524946	0.0664925057223576
FBgn0014037	12.2887946964214	0.150600378988475	0.0616249196909148	0.0145325655608888	0.0664925057223576
FBgn0004780	1.60539134040286	5.0614187357886	2.07309357345008	0.0146271547813268	0.0668669932860653
FBgn0036416	7.61015504154061	1.27790480606561	0.523403479555633	0.0146252111599073	0.0668669932860653
FBgn0020389	9.78093721403416	-0.242339108615712	0.0993002133536856	0.0146681981813093	0.0670254279978328
FBgn0035159	8.42598064082987	0.398730596152027	0.163495854505101	0.0147368930641061	0.0673100215843593
FBgn0011604	13.0794598607207	-0.176917899396442	0.0725687024729487	0.0147713624071474	0.0674381121467676
FBgn0262512	9.75723883770457	-0.229352053022102	0.0940841355069733	0.0147796637687071	0.0674466743114565
FBgn0025390	4.7634985706396	1.03559929422495	0.424964580195211	0.0148134757143022	0.0675715954356
FBgn0038400	11.0122365288638	0.1914463803569	0.0785682865224759	0.0148224729951982	0.0675832652291922
FBgn0032399	7.19212625863917	-0.541069503511845	0.222122484679207	0.0148545422387044	0.0677000761343646
FBgn0031265	9.91002791688549	0.210340069202348	0.0863558470443734	0.0148615152719904	0.0677024584612894
FBgn0030519	10.8110427308191	-0.298851048492046	0.122781269668063	0.014932511874667	0.0679668883939743
FBgn0036410	7.40913699757473	-2.17930691846493	0.895329152300018	0.0149295044477679	0.0679668883939743
FBgn0031436	9.76063045296925	-0.211257747854659	0.0868305961564877	0.0149748212855119	0.0681299194680245
FBgn0266347	4.63794784729318	1.33043782344028	0.54712132547214	0.0150279292743494	0.0683123194731792
FBgn0052086	2.84484029124963	2.65263052447459	1.09082999529247	0.0150258965658187	0.0683123194731792
FBgn0036282	4.32255387543821	1.30326434542446	0.536048926560532	0.0150471852557393	0.0683702408849525
FBgn0024836	12.9727339635481	-0.145134162283495	0.0597343539251903	0.0151129983312044	0.0686395631693301
FBgn0037515	6.90437448961914	-1.29864359607943	0.534544210400812	0.0151221279038176	0.0686513211412064
FBgn0029750	6.16815335935644	0.703315529393893	0.28953383508063	0.0151350748704943	0.0686661166553176
FBgn0022702	12.1430115010448	0.290619593361606	0.119643346189271	0.0151384712214563	0.0686661166553176
FBgn0015247	10.5386614659244	0.243512713965452	0.100289814707841	0.0151785687152592	0.0688182536653824
FBgn0086472	15.2755874605158	0.0762443274926778	0.0314033026236276	0.0151861978823008	0.0688231144095983
FBgn0033320	6.28635474672926	-2.24909245966099	0.926575929639939	0.0152110058935809	0.0689002242780967
FBgn0030605	9.62265000073882	-0.347398408501587	0.143127897850447	0.0152163414516605	0.0689002242780967
FBgn0001098	13.527827453243	-0.193131636075025	0.0796121933505675	0.0152702573541703	0.0691145412632046
FBgn0040973	5.34650332859809	0.846925618936625	0.349283224635189	0.0153187965482341	0.069304348521666
FBgn0031094	9.74002993200664	-0.189758191697307	0.0782839807175594	0.0153517813145623	0.0694236521661549
FBgn0285925	12.9878319986571	-0.152678250038074	0.0630042221426953	0.0153801399012315	0.0695219416034996
FBgn0000551	2.87848323866732	2.68380214006273	1.10761074218472	0.0153905813102692	0.0695391913183753
FBgn0264855	12.0122720582284	-0.198191016109048	0.0818082135752359	0.0154086200062549	0.0695907382038087
FBgn0034362	9.4212806352593	0.236448696967705	0.0976359429890221	0.0154464722927611	0.0697316873913205
FBgn0031646	3.17722857082617	1.99357289721922	0.823466880457347	0.0154799673842689	0.0698472039563197
FBgn0052641	7.45086496588465	0.556678026658423	0.229953938164127	0.0154853700082275	0.0698472039563197
FBgn0034705	7.84579756003944	-0.396534183469105	0.163817071982493	0.0154952865190039	0.0698619103537219
FBgn0086706	13.0421377289578	0.245357489629443	0.101399420156004	0.0155327632489827	0.0700008085278327
FBgn0029095	12.0060414436626	-0.138188607391529	0.0571198364690434	0.0155514670550835	0.0700388934615943
FBgn0024509	11.5793633538228	-0.203877103492609	0.0842744941835011	0.0155545598951006	0.0700388934615943
FBgn0025835	3.38679277862159	3.26113915185987	1.34815274573673	0.0155645839609255	0.0700539765239598
FBgn0016920	2.37414029335445	2.77992281580362	1.14949374688267	0.0155894091604161	0.0701356358970114
FBgn0287767	11.0798796830705	-0.15322582184369	0.0633755856100098	0.0156171409166933	0.0702302960846672
FBgn0046225	10.0334210934474	0.268649675742361	0.111152142830968	0.0156509718540616	0.0703522914690493
FBgn0260397	10.5989104165585	-0.155580361129128	0.0643952554321784	0.0156911083631547	0.0705025142892431
FBgn0038299	6.05829722649104	-2.59127914220625	1.07277396257705	0.015713878476063	0.0705746121030198
FBgn0032480	10.6658446349606	-0.195776935636733	0.0810868453749663	0.0157606919674932	0.0707545863519285
FBgn0029890	3.96979525445441	1.40542216557905	0.58253894994989	0.0158400350346423	0.071080379531255
FBgn0033113	6.80573799625374	-0.922652811125163	0.382480100461641	0.015852679317318	0.0711067188523801
FBgn0266260	5.48565135458121	0.802124739592207	0.332628259466123	0.0158881400621546	0.071235334511907
FBgn0264978	10.3375502113126	-0.260870062710983	0.108217707084869	0.0159261198527981	0.0713751297928987
FBgn0030052	9.28547013854963	0.332288211800116	0.137870572429354	0.0159461368373197	0.0714343372789189
FBgn0037999	9.49129567989632	0.285833125288025	0.118655734183042	0.0159994522342278	0.0716425984003646
FBgn0005386	11.2960179571345	-0.14655755518314	0.0608702745436116	0.01605322558619	0.0718527316642432
FBgn0032422	6.73895431805003	0.763378671011332	0.317250011659407	0.0161178109379131	0.0720897425569396
FBgn0038745	11.2206770509083	-0.158361710080673	0.0658143223054791	0.0161199148038431	0.0720897425569396
